# Constructed from biom file																																																																																																						
OTUID	D30S16F02Or2Cr2014St01R1D1	D30S16F02Or2Cr2014St01R1D2	D30S16F02Or2Cr2014St01R1D3	D30S16F02Or2Cr2014St01R1D4	D30S16F02Or2Cr2014St01R2D1	D30S16F02Or2Cr2014St01R2D2	D30S16F02Or2Cr2014St01R2D3	D30S16F02Or2Cr2014St01R2D4	D30S16F02Or2Cr2057St01R1D1	D30S16F02Or2Cr2057St01R1D2	D30S16F02Or2Cr2057St01R1D3	D30S16F02Or2Cr2057St01R1D4	D30S16F02Or2Cr2057St01R2D1	D30S16F02Or2Cr2057St01R2D2	D30S16F02Or2Cr2057St01R2D3	D30S16F02Or2Cr2057St01R2D4	D30S16F02Or2Cr2057St09R1D1	D30S16F02Or2Cr2057St09R1D2	D30S16F02Or2Cr2057St09R1D3	D30S16F02Or2Cr2057St09R1D4	D30S16F02Or2Cr2057St09R2D1	D30S16F02Or2Cr2057St09R2D2	D30S16F02Or2Cr2057St09R2D3	D30S16F02Or2Cr2057St09R2D4	D30S16F02Or2Cr2109St01R1D1	D30S16F02Or2Cr2109St01R1D2	D30S16F02Or2Cr2109St01R1D3	D30S16F02Or2Cr2109St01R1D4	D30S16F02Or2Cr2109St01R2D1	D30S16F02Or2Cr2109St01R2D2	D30S16F02Or2Cr2109St01R2D3	D30S16F02Or2Cr2109St01R2D4	D30S16F02Or2Cr2109St09R1D1	D30S16F02Or2Cr2109St09R1D2	D30S16F02Or2Cr2109St09R1D3	D30S16F02Or2Cr2109St09R1D4	D30S16F02Or2Cr2109St09R2D1	D30S16F02Or2Cr2109St09R2D2	D30S16F02Or2Cr2109St09R2D3	D30S16F02Or2Cr2109St09R2D4	D30S16F02Or2Cr2164St01R1D1	D30S16F02Or2Cr2164St01R1D2	D30S16F02Or2Cr2164St01R1D3	D30S16F02Or2Cr2164St01R1D4	D30S16F02Or2Cr2164St01R2D1	D30S16F02Or2Cr2164St01R2D2	D30S16F02Or2Cr2164St01R2D3	D30S16F02Or2Cr2164St01R2D4	DS16F02Or2Cr2014St01R1D1	DS16F02Or2Cr2014St01R1D2	DS16F02Or2Cr2014St01R1D3	DS16F02Or2Cr2014St01R1D4	DS16F02Or2Cr2014St01R2D1	DS16F02Or2Cr2014St01R2D2	DS16F02Or2Cr2014St01R2D3	DS16F02Or2Cr2014St01R2D4	DS16F02Or2Cr2014St01T0	DS16F02Or2Cr2057St01R1D1	DS16F02Or2Cr2057St01R1D2	DS16F02Or2Cr2057St01R1D3	DS16F02Or2Cr2057St01R1D4	DS16F02Or2Cr2057St01R2D1	DS16F02Or2Cr2057St01R2D2	DS16F02Or2Cr2057St01R2D3	DS16F02Or2Cr2057St01R2D4	DS16F02Or2Cr2057St01T0	DS16F02Or2Cr2057St09R1D1	DS16F02Or2Cr2057St09R1D2	DS16F02Or2Cr2057St09R1D3	DS16F02Or2Cr2057St09R1D4	DS16F02Or2Cr2057St09R2D1	DS16F02Or2Cr2057St09R2D2	DS16F02Or2Cr2057St09R2D3	DS16F02Or2Cr2057St09R2D4	DS16F02Or2Cr2057St09T0	DS16F02Or2Cr2109St01R1D1	DS16F02Or2Cr2109St01R1D2	DS16F02Or2Cr2109St01R1D3	DS16F02Or2Cr2109St01R1D4	DS16F02Or2Cr2109St01R2D1	DS16F02Or2Cr2109St01R2D2	DS16F02Or2Cr2109St01R2D3	DS16F02Or2Cr2109St01R2D4	DS16F02Or2Cr2109St01T0	DS16F02Or2Cr2109St09R1D1	DS16F02Or2Cr2109St09R1D2	DS16F02Or2Cr2109St09R1D3	DS16F02Or2Cr2109St09R1D4	DS16F02Or2Cr2109St09R2D1	DS16F02Or2Cr2109St09R2D2	DS16F02Or2Cr2109St09R2D3	DS16F02Or2Cr2109St09R2D4	DS16F02Or2Cr2109St09T0	DS16F02Or2Cr2164St01R1D1	DS16F02Or2Cr2164St01R1D2	DS16F02Or2Cr2164St01R1D3	DS16F02Or2Cr2164St01R1D4	DS16F02Or2Cr2164St01R2D1	DS16F02Or2Cr2164St01R2D2	DS16F02Or2Cr2164St01R2D3	DS16F02Or2Cr2164St01R2D4	DS16F02Or2Cr2164St01T0
75ffff40acb74fd458593c100163bd0f	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56193d4dad0399fb5dfa0e5f38e5d36c	0	0	0	0	0	0	0	0	110	284	75	0	93	136	61	0	88	152	166	158	0	0	53	197	0	0	0	0	0	0	0	0	179	143	236	359	136	0	158	456	0	113	78	0	0	31	0	0	0	0	0	0	73	0	0	0	0	162	0	75	0	1006	132	942	542	0	168	0	147	0	1664	0	0	891	0	0	0	0	0	0	0	0	0	0	0	0	59	243	0	143	133	18	0	50	50	0	0	0	0	0	0	108
d0808c503d8bafbbb39e727af2d00c77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47d6be277695ce42f9a124505e2e7170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790d635a4f79f3a698685a075fbb0794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438358e77c73a05324ce0ced7009d6ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ba3fb891f69ecdc06c4c7885e56a779	0	0	103	77	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23d49c6190834dfc5d0a2713b63f6a4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11539c0f48f9b5eb939864028097a72f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05e7b5ba1c8449719c4f932fca3679f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
1def73973a117b6e5ba482cd431647ff	0	0	0	0	0	0	0	0	0	95	0	0	0	63	0	82	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	18	59	56	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0
9b692306018edcaa252233af295d8b39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98ce10c4edcaae2fd394a814aeca56b0	0	0	148	39	44	93	30	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	94	24	0	59	164	30	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbe95e69d2b63cdf61286d431c2b45a5	0	0	0	16	22	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	23	0	0	19	0	0	36	11	12	0	10	0	6	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
9e9b73ca0132639617a76902e475c9a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4f92fc1dac1fc363af3378092fbdd2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52e6b59bbee64fa9b5369d977fcb4693	0	0	0	0	0	0	0	0	11	0	21	18	27	16	0	0	19	230	53	24	22	60	0	35	0	0	0	0	0	0	0	0	83	90	40	20	13	19	0	38	0	30	0	0	0	20	0	0	0	0	0	18	0	0	0	0	12	15	36	0	0	29	0	31	15	0	21	102	14	18	61	12	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afcc3cfd8b85212c3ba5c8412155e19f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	45	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755e5d329b20bd135569ce963726ce9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277a7eb9ae7aee0247a4a99a8e57a020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d62dec49104cdc349ca51c3abdc38a21	398	362	2058	910	1126	1267	512	831	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	49	83	135	447	0	183	105	451	180	88	135	0	94	121	132	0	3807	6057	15211	10090	955	9585	7191	14394	0	628	341	752	699	279	306	97	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	255	0	0	95	369	0	0	0	0	0	0	0	0	0	0	1268	2049	239	4896	1014	1622	1383	3036	118
e7d54987da29000e2680c701eff1dd67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea9253a97ad7c6682d7aed9b04796503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03699946b72bf6af8884b4facdf8f7d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867f5e6127a432be272f0424d925771b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220ed3b0f7af4e6a588710a26cb32791	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0fb9d33c0632d69138380ce972e46ae7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5424116398c656b70a9c59561fe5a73e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747b174998978473c72ff30fe51eeee3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca66e27ed965005027d2843aee568c9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	14	0	30	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b577fd7a550906a3ad67f5bce01f50a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
f665562ec3093040019621333db13405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881bc4f856ab1bebc278fd51a7b21fb8	708	883	1819	1127	1883	1013	937	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	115	81	134	48	0	0	80	74	26	31	61	40	0	0	27	66	26	1143	103	349	990	119	104	47	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	14	33	13	32	0	42	62	40	44	0	84
9dc548177304e7e8ad2c9c39311ac537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc4a83c4eade4f556c6f8ea9f6d3105c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	44	61	0	0	0	0	0	0	0	0	0	0	0
b1735bb821571e6ce4e4e0d4ed1f56e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e66ab1f66261e9a37ddb728c68cba1b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70d06bd8a6b7bc8ffb879d9ee28a9aa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d289e915a8b86c2239ced9aa642c2c7d	34	55	194	83	153	60	61	73	0	11	18	21	15	16	25	37	0	0	0	0	0	0	0	0	10	29	14	21	26	22	0	47	31	15	0	0	0	12	0	0	0	16	5	4	0	0	0	24	10	35	44	104	64	27	28	9	107	0	0	0	7	0	0	15	0	0	0	0	0	21	11	0	0	7	0	0	4	0	24	0	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc8496afe12ce1b66580061f44755532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f5728e95a58407018c3908eeef8ba93	0	0	0	0	0	0	0	0	22	22	22	22	34	0	0	12	0	0	3	2	0	0	0	2	0	0	0	0	17	0	15	0	1	49	8	1	11	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	19	21	0	9	0	25	0	0	3	35	0	5	37	1	5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
3fe381bb4f56baeca92f7a8d19f85fe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1a556933cbe331ad2ea8a1a76733785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340d22f6155df21195fbb4c140318f58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04d2c09a5b7ab2b2d840c6ec86e4e600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ad58624bda13d8a7092e10551f4e868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d9cf929c1d562dad74e58322f16c8d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7136821b0e32f6589d09dedd0e5e19ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	30	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f3414b9bd2caef1bb4abfa6ac1fe70d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e440ee27e3fd65fd834f413d4f80bcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	39	0	19	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
f46fd88227194494779f9393f1dd33b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	169	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94e88dd9619b8905c9e759fc3a1be987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
